url,Prompt
https://image.lexica.art/sm2/4e4edc00-4e4e-400e-9f6c-0167dfabaaa1,"Glock firearm, Costumes and props, Knolling, Knolling layout,  Deconstruction, Highly detailed, Depth, Many parts, Lumen render, 8k"
https://image.lexica.art/sm2/e415e26d-df6f-464c-8147-40bd341f56e8,"An illustration of bender, robot from futurama as an artist painter"
https://image.lexica.art/sm2/95b971a3-054a-4986-b6e8-0e3033c9c27c,"a teddy bear wearing a blue hoodie and glasses, graffiti art by Hanna-Barbera, behance contest winner, lyco art, behance hd, 2d game art, official art"
https://image.lexica.art/sm2/f2471416-0216-4dce-9dcf-ed2d300e7b25,"photo of simon stalenhag,8k resoultion,hyper realstic ,white body car, day, blade runner film"
https://image.lexica.art/sm2/86329a1e-a069-4427-a57c-ed8754dec902,by Camille Pissaro ”small village
https://image.lexica.art/sm2/3ca40a55-32e4-4ba4-801e-d623e6b1b848,"Sinclair C5: the electric trike bike
akira dvd cover protagonist  with a gun and with a SINCLAIR C5 ELECTRIC motocyle and  with characters from classic games of the zx spectrum,  A dystopian cyberpunk painting of a rain soaked back street in osaka at dusk, neon lights, dark figures walking, digital art, trending on artstation, horror, dark university aesthetic, by studio ghibli and greg rutkowski. zdzisław beksinski!!!!! spirited away. trending on artstation, hyperrealism, unreal engine"
https://image.lexica.art/sm2/f2b62c0f-01c5-44bb-8d84-4116290ff7d2,"Full pladin armor d&d Santa , muscle extremely detailed, fantastic details full face, mouth, glowing green eyes, trending on artstation, pixiv, cgsociety, hyperdetailed unreal engine 4k 8k ultra hd, wlop"
https://image.lexica.art/sm2/0ce32dc4-ffc0-4a65-a397-68ea8df54684,"A group of four young women, not a portrait, intrincated details, street photo, high fashion, film, renoir, hobo style, vogue italia, future, casual, jewelry, long hair, blond hair, low light, night, party, romance"
https://image.lexica.art/sm2/2243925e-3398-4886-bbdd-002d2a48f7ce,risk of rain 2 gameplay by greg rutkowski
https://image.lexica.art/sm2/3d03fba5-b28c-46fb-b137-32ab531c1c7b,"cute adorable litte  otter smiling greating me with cyan cloth, unreal engine 5, cozy jungle amazonas lighting, art station, detailed digital painting, cinematic, character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyper realistic, octane render"
https://image.lexica.art/sm2/9635830f-9923-4196-91f8-21eeb17d4683,Capybara in Japan waving goodbye drawn in the style of anime
https://image.lexica.art/sm2/b7c5ea65-6aad-4d63-8e68-3da8e7c29d90,"Busy street on insect planet, with insects and giant sentient beetles, wide shot, detailed, intricate, hard focus, art by Myasoedov, Alphonse Mucha, Craig Mullins and Repin"
https://image.lexica.art/sm2/e5f62a26-f4d1-4321-9b1b-d1406945ee30,"Pristine Swiss mountains, green meadows, blue lakes, snow tops, artistic, watercolor, pastel, birdseye view"
https://image.lexica.art/sm2/c6dbdec2-2dea-4ac0-9b44-760641d6885e,A beautiful mosque in the future.
https://image.lexica.art/sm2/104b9e60-8696-4cf2-be2d-51ffbdb425ec,"maximalist chaotic stunning japan, illustrated by Hergé, style of tin tin comics, pen and ink. Vintage 90's anime style;"
https://image.lexica.art/sm2/5c10bd5b-3102-46ab-a7f8-5b719096aa0a,"A steampunk fox fursona with boots sitting on a vespa moped with sunglasses vector, graphic novel, grunge, geometric horror tshirt design"
https://image.lexica.art/sm2/c5484e33-c5d5-40ce-a1eb-18cc17bb1c27,"stylish haute couture outfit in the style of 90's vintage anime, surrealism, akira style. detailed line art. fine details. embroidery"
https://image.lexica.art/sm2/3e06a506-057e-4d4e-a7e4-a413bc47b1e8,"girl cat，Wearing Chinese clothes，elegant，chinese new year,8K,Ultra hd!  realistic"
https://image.lexica.art/sm2/721574ea-590d-4d5e-819f-d390b43b0fd0,"Planta carnívora drosera com tentáculos espinhosos, vermelha, render, rembrandt, cgsociety, artstation trending, highly detailed"
https://image.lexica.art/sm2/f1a5519f-0d8a-476c-80e0-a295e2782755,"colorful, marijuana leaves and butterflies on pale black paper, very detailed illustration, sketch, concept art, ink outlines, smooth"
https://image.lexica.art/sm2/e12d6548-4728-4600-b76a-503e19508786,natural 35mm F4 full body photo of shapely blond female prettylittlething model chef wearing stockings and sunglasses and tight open orange shirt big chest in a old boat dealership on summers day with film grain and noise added in post processing
https://image.lexica.art/sm2/7e148665-ac6b-4524-9a2a-3da9adfbba64,"Solid thick super muscly male alien portrait, translucent red helmet, pale blue skin, ultra realistic, intricate details, looper artifacts, half cyborg, highly detailed by peter mohrbacher, allen williams, hajime sorayama, wayne barlowe, boris vallejo, aaron horkey, gaston bussiere"
https://image.lexica.art/sm2/f91e3c99-7e7d-486b-94bb-b1a77e2e7045,a cute fluffy tiny mouse holding an AR-15 assault rifle.
https://image.lexica.art/sm2/91c85308-5a83-404f-8d26-b6da9da30ff3,"1980s product catalog photograph for a stylish wearable time-travel machine, SONY x CERN special edition collection, female model"
https://image.lexica.art/sm2/75f0b432-100f-4614-a941-ea963bf9fc90,"anthro furry humanoid pug, three piece suit, character concept design, painting, detailed, vivid, trending on artstation,"
https://image.lexica.art/sm2/c6bc7842-1ded-49ae-8c32-feafcccd1152,"Iridescent, flying insect, scales, wings, blues, textured, intricate, ornate, shadowed, pale muted colors, 3d, highly detailed, deco style, by tim burton, by dale chihuly, by hsiao-ron cheng, by cyril rolando, by h. r. giger $plastic$ grid:true lenoid afremov style, african art"
https://image.lexica.art/sm2/282d57b0-3a47-473d-8e6a-957c1d486a99,"a alone man. pen and ink ,birds eye view, illustrated by hergé, Background space and earth"
https://image.lexica.art/sm2/e248c800-f9a1-4910-b030-e96d7acbb679,"portrait of a stunningly beautiful, young, Japanese geisha, traditional, depth of field, cherry blossom background, detailed, symmetrical, centered, fashion photoshoot, by Annie Leibovitz and Steve McCurry, David Lazar, Jimmy Nelsson, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyper-realistic, beautiful face, octane render"
https://image.lexica.art/sm2/0a5580cd-67e3-4062-889c-2565d19adc25,"Ultra hd! editorial, white and chrome vintage, iso 400, surrealistic, 8k ,bmw m1,simon stalenhag"
https://image.lexica.art/sm2/09aa19f1-4268-43cd-b5e6-d5bc19579108,"A man jumps into a pool with ideas.  detailed illustration cinematic, sharp focus, detailed line art. maximalist"
https://image.lexica.art/sm2/61f76160-ab74-4234-9a30-12b23b6c1111,"Detailed isometric living room, pixel art, unreal engine voxel render, video games, very cozy, nostalgia, boy in room in front of tv, c4d render, Alexander Mcqueen high fashion haute couture, esher, pearl earring, art nouveau fashion embroidered, steampunk, intricate details, mesh wire, mandelbrot fractal, anatomical, facial muscles, cable wires, microchip, elegant, hyper realistic, ultra detailed, octane render, salvador dali style, volumetric lighting, 8k post-production"
https://image.lexica.art/sm2/e346558b-4dfb-4f63-87cb-fc1e7a1628b2,"pretty chinese model with hallucination mushroom : : by martine johanna and simon stalenhag and chie yoshii and casey weldon and wlop : : ornate, dynamic, particulate, rich colors, intricate, elegant, highly detailed, vogue, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k, octane render,"
https://image.lexica.art/sm2/fe29f6f9-2943-4374-9120-c24fd71dfe00,"Marvel, guy, man, dslr, high quality, 3d"
https://image.lexica.art/sm2/596c750b-fa16-4f9d-92a7-6d4fd7d5842f,"Chris Evans, Captain America in football field, by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/12cfd7c3-7b48-4c20-bab2-c113bc702eba,"Cute small humanoid Fox woman sitting in a movie theater eating popcorn watching a movie ,unreal engine, cozy indoor lighting, artstation, detailed, digital painting,cinematic,character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render"
https://image.lexica.art/sm2/781f3559-4750-476b-bedb-c4cc5f793843,"an exhausted pepe the frog at the frontlines in the army at night with his platoon fighting, key lighting, soft lights, foggy, by steve hanks, by lisa yuskavage, by serov valentin, by tarkovsky, 8 k render, detailed, cute cartoon style, very cute adorable face"
https://image.lexica.art/sm2/4f971381-9a19-4e6e-908b-1275c3f49370,"An anthropomorphic landscape of stacks of retrocomputer, vector, novel, grunge"
https://image.lexica.art/sm2/a3f048fa-5087-4df2-b0e5-5505f1023bb9,"symmetry!! full body portrait!!!! of a beautiful!!!! germanic vestal sacral priest, pretty face, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k, double d's"
https://image.lexica.art/sm2/6ebfc5b7-4dbf-499d-a96e-32746fceeda1,polaroid vintage outlaw biker hells angels
https://image.lexica.art/sm2/36248a13-ecfb-4f8b-8612-839969a0f1e5,restaurant in studio ghibli style
https://image.lexica.art/sm2/e74a588f-5391-4855-8de4-8e6b1ce317dd,"A ultradetailed beautiful painting of a stylish girl wearing stylish streetwear in a convenience store, Oil painting, by Ilya Kuvshinov, Greg Rutkowski and Makoto Shinkai, heavenly beauty"
https://image.lexica.art/sm2/3db892b6-6235-4045-b473-5da638a4c57e,A cute adorable baby owl made of crystal ball with low poly eye's surrounded by glowing aura highly detailed intricated concept art trending artstation 8k
https://image.lexica.art/sm2/c0b67d1d-0a33-4693-8508-788d85e83158,"Jerry Nadler dressed as a Penguin, wearing a mini funko realistic 3d render --q 5 --ar 1:1"
https://image.lexica.art/sm2/955f1ce2-20c0-48bb-962f-971214c48b96,"batman buying a soda in a vending machine in the middle of the road, night photography, dramatic light"
https://image.lexica.art/sm2/999c9e99-3a5d-44f3-bac1-ba0ab53e3ee4,"Game boy console, Costumes and props, Knolling, Knolling layout,  Deconstruction, Highly detailed, Depth, Many parts, Lumen render, 8k"
https://image.lexica.art/sm2/cde1e7ec-5df4-4c5a-8710-abf84eef2a27,"A girl, makoto shinkai style, anime, Japan animation background, 80mm camera lens, wide angle, night view, city, building, edge, high detail"
https://image.lexica.art/sm2/14514a1c-69ca-444f-b543-14b56c6b3656,"Only one Angry Dictator Darth Vader commanding the Stormtroopers from Star wars, propaganda, max Quality, max details,"
https://image.lexica.art/sm2/43d8f9ab-1c80-40cc-81e8-8bba9d79a5fc,A Minion wearing the cloths of Spiderman
https://image.lexica.art/sm2/2c1510a4-5c0e-402e-b6b6-7f9217f5afae,réalistic crow in the art nouveau style
https://image.lexica.art/sm2/bba91ee1-a6ef-4814-a2c6-150ea9955d4c,"hyperrealistic neo - rococo solarpunk aesthetic minimal gameboy console.  highly detailed digital art masterpiece, smooth cam de leon eric zener dramatic pearlescent soft light, white, ground angle hd 8 k, sharp focus"
https://image.lexica.art/sm2/dd600989-7d70-48e5-b5f6-404a5ecba7c9,"Detailed isometric castle, pixel art, unreal engine voxel render"
https://image.lexica.art/sm2/d5acc3f9-12b5-432d-b433-1a9d3e35a7b7,"a black swan with red eyes swimming in a sea by night, flames and burning buildings in the background, concept art, cyberpunk, HQ, 4K"
https://image.lexica.art/sm2/c8787e20-7886-40fb-8c3c-88bfa2e40112,"ghost cats flying, digital art"
https://image.lexica.art/sm2/5fca41b8-63f3-457f-9ca8-92b77e9d4d19,"Traditional Chinese ink painting of megaman (video game). Minimal. Black, white and red ink. Poster"
https://image.lexica.art/sm2/9127fd29-5db3-4b14-94c3-27e0b806ff2f,"Architectural digest photo of a maximalist kitchen with lots of flowers and plants, golden light, award winning masterpiece with incredible details big windows, highly detailed, harper's bazaar art, fashion magazine, smooth, sharp focus, 8k, octane render"
https://image.lexica.art/sm2/ae1ef534-ad01-48ac-bd66-80b371681144,"Detailed isometric gaming room, neon, pixel art, violet robot, unreal engine voxel render"
https://image.lexica.art/sm2/6d09e34b-c879-4150-940f-d245d27eea88,"Detailed isometric bedroom, pixel art, unreal engine voxel render"
https://image.lexica.art/sm2/2e257cb9-6090-453a-9526-76843c72ee34,"portrait Anime jinx from league of legends braids grunge punk sharp fine-face, pretty face, realistic shaded Perfect face, fine details. Anime. Grunge realistic shaded lighting by katsuhiro otomo ghost-in-the-shell, magali villeneuve, artgerm, rutkowski Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and Rob Rey"
https://image.lexica.art/sm2/de82b3ca-df0f-4695-9044-7343bf2c4c49,"A man at a computer working at a terminal in Emacs, very tired, in his pajamas, in an anti-utopian cyberpunk office interior with huge holographic displays everywhere, cinematic matte paintings by Ralph Macarry and Sid Mead, 4 k"
https://image.lexica.art/sm2/aa04911c-efd3-421d-a8e4-db2e6c8e6211,"isometric rubisco, 3d art, high detail, artstation, concept art, behance, ray tracing, smooth, sharp focus, ethereal lighting"
https://image.lexica.art/sm2/eabcdc98-6158-436d-973b-87f6545ff261,"60s cartoon style photo of a Panda bear wearing underground clothes  in far off galaxy, style of Hannah Barbara, studio ghibli, akira toriyama, james gilleard, warner brothers, trending pixiv fanbox, acrylic palette knife, 8k, vibrant colors, devinart, trending on artstation, low details, smooth"
https://image.lexica.art/sm2/f7809b0c-ffa4-4bfb-93d2-3bc218760215,"full body hiphop streetwear drip, tristan eaton, victo ngai, artgerm, rhads, ross draws"
https://image.lexica.art/sm2/b787c186-33bf-4a82-ad4d-c116a10442be,"Portrait painting of a cybernetic black pig with power armor, ultra realistic, concept art, intricate details, eerie, highly detailed, photorealistic, octane render, 8 k, unreal engine. art by artgerm and greg rutkowski and alphonse mucha"
https://image.lexica.art/sm2/486dc003-2fc0-4492-b716-d05aaed50df4,"product photo of a futuristic cute small robot, by artgerm and greg rutkowski and marc newson, alphonse mucha, zaha hadid, volumetric light, detailed, octane render, midsommar"
https://image.lexica.art/sm2/42d59dac-80d9-4361-8d11-ced3679283a5,"Grim, a blue and fluffy zombie with piercing red eyes and a perpetual scowl. He is always full of energy and mischief, and is always looking for new ways to cause trouble. Even though he is a zombie, he doesn't scare easily and is actually quite cunning. He loves to play pranks and cause chaos, and is always up for a challenge. Grim is a loyal companion, but he can also be unpredictable and dangerous. He will stick by your side through thick and thin, but be careful not to get on his bad side."
https://image.lexica.art/sm2/17522754-a70c-4006-b709-cceda91a7874,"Detailed isometric living room render, unreal engine voxel render, video games, very cozy, nostalgia, boy in room in front of tv, c4d render, Alexander Mcqueen high fashion haute couture. ultra detailed, octane render, salvador dali style, volumetric lighting, 8k post-production Isometric. Isometric render."
https://image.lexica.art/sm2/85f6b380-86fd-4a36-998c-03091161b54b,"gingerbread candy village, cinematic scene, studio lighting, colorful, fantasy, fairytale, intricate, forest, fireflies, flowers, halloween, christmas, hansel and gretel, background blur, bokeh, medium shot, visually stunning, matte painting, concept art, trending on artstation, artgerm, cgsociety"
https://image.lexica.art/sm2/bf7fcd35-14f4-435c-8b1d-56935f721f3b,Fashion Editorial. floral edition. millions of colorful flowers. analog fashion portrait. Portra 400 high dpi scan.
https://image.lexica.art/sm2/4ac08144-ffcf-4a27-82e8-ae324cb650c5,"Akira, studio ghibli, akira toriyama, james gilleard, genshin impact, trending pixiv fanbox, acrylic palette knife, 4k, vibrant colors, devinart, trending on artstation, low details"
https://image.lexica.art/sm2/c2ccb5e9-58e4-471e-a308-c037e289c887,"A cute tiny mouse holding a piece of luxury cheese, pixar"
https://image.lexica.art/sm2/17dabefe-6530-4f4c-97de-277d01946686,pepe the frog wearing a sweater
https://image.lexica.art/sm2/158878fa-fcde-441d-9e36-71199d50a13c,"cute cartoon anime cactus sticker, anime style, white background color"
https://image.lexica.art/sm2/f1c0138c-3082-4ba3-8d6d-4f8c2c459964,"four dogs dressed navy admirals in formal unifor playing poker art by cassius marcellus coolidge and jacque - louis david, intricate detail, cinematic, 8 k, cel shaded, unreal engine, featured on artstation, pixiv"
https://image.lexica.art/sm2/8b64b3bb-125d-4d6b-8b51-123dd87d2c38,"""Extremely Ultrarealistic Photorealistic cute creature holding a flower in a vast jungle, by James Jean and Android Jones: Jeff Koons: Erin Hanson: Joe Fenton: Dan Mumford: professional photography, natural lighting, volumetric lighting maximalist photoillustration 8k resolution concept art intricately detailed, complex, elegant, expansive, fantastical:"""
https://image.lexica.art/sm2/8b323273-011f-4b7a-816e-b68ae353a39f,"an exhausted pepe the frog commiting tax fraud, paperwork, desk, cozy, night- key lighting, soft lights, foggy, by steve hanks, by lisa yuskavage, by serov valentin, by tarkovsky, 8 k render, detailed, cute cartoon style, very cute face"
https://image.lexica.art/sm2/e5bed7e6-74b6-4efe-905f-3de9482948f8,"Ian Somerhalder with long brown hair, full body futuristic soldier, tight futuristic suit, hyperrealistic, 8K"
https://image.lexica.art/sm2/934cb9c4-05dd-4c7c-a7fd-6d67e1314280,"anime girl walking on water, ripples, backdrop of dawn, saturn in the background, illustration, concept art, anime, key visual, trending pixiv fanbox by wlop and greg rutkowski and makoto shinkai and mamoru hosada and studio ghibli"
https://image.lexica.art/sm2/79ea9205-b338-4930-8d21-e2a69c6160d8,"a Keanu Reeves as the doomslayer, realistic scifi cyberpunk power armor robot, detailed, centered, digital painting, artstation, concept art, donato giancola, Joseph Christian Leyendecker, WLOP, Boris Vallejo, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render, cinematic lighting, dramatic lighting, masterpiece"
https://image.lexica.art/sm2/d6b2e8db-887e-45ac-89e5-93df57413f10,"anime highly detailed 1 girl beautiful detailed best quality highres, purple hair"
https://image.lexica.art/sm2/1569715b-f914-4387-af0a-58376ff3330b,"Black and white sketch of a giant monster like anime crane bird    and some yellow color effects, in the style of akira toriyama"
https://image.lexica.art/sm2/461bebef-984c-4a48-b5ad-539928cb40b9,"Cosmic men and women Afro-Dancing together at party, Stylish movement, cyberpunk dancers in detailed nightclub, colorful retro 90's Demonslayer, ufotable anime style, minimalist art, silhouette"
https://image.lexica.art/sm2/9b79bdcd-9b5b-449b-b07e-a0e10bd445ec,An astronaut in a tulip garden on a spring day
https://image.lexica.art/sm2/b37ebb60-05c3-49d3-a64f-eab366b1f22a,"""Picnic in Mission Dolores Park"" by Syd Mead, stunning detail, muted tones, high resolution"
https://image.lexica.art/sm2/c3d710de-a051-442d-9a44-b328bb141c8f,"black round shades, A full body portrait of a beautiful wild, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, brown hair, black jacket, youthful,, Hannah Murray, round face, messy hair, hippy, freckles"
https://image.lexica.art/sm2/11277a26-a41a-46f4-97fa-fcce1acf9ced,"Cute cat playing chess, pencil drawing"
https://image.lexica.art/sm2/d837a358-e432-41d3-b181-dc357a2daa7a,femme futuriste avec un casque de réalité virtuel incrustation de text 2023
https://image.lexica.art/sm2/6d57260d-42c4-423a-9a18-0a2de50a1807,Highly defined macrophotography selfie of a cute superb owl on top of the eiffel tower
https://image.lexica.art/sm2/e207adf4-a050-42c3-b2dc-a7d8d578b8c0,Penguin with extemely oblong eyes that glow inside a golden cage in a forest
https://image.lexica.art/sm2/2b7cc9d4-d1b7-4baa-af4e-838973ca722b,"maximalist chaotic San Francisco, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/f09ffc40-fa73-49bb-bd46-2628d0281baf,"Vintage 90's anime style. stylish model in 7/11 convenience store., sci-fi."
https://image.lexica.art/sm2/2c6a5da3-b64e-405e-9676-6f7a488f983d,"an mascot robot, smiling, modern robot, round robot, cartoon, flying, super man pose, fist up, crypto coins background"
https://image.lexica.art/sm2/bb6bf06b-370e-4127-bc0b-c027b5325539,"portrait of a warhammer superman, epic, tragic, military art, fantasy, dieselpunk, hd shot, digital portrait, beautiful, artstation, comic style, by artgerm, guy denning, jakub rozalski, magali villeneuve and charlie bowater"
https://image.lexica.art/sm2/5c17d79c-4c58-4b38-93c5-1ee89b4ac8f3,"Woody from Toy Story on a The Good, the Bad, The Ugly movie poster, no text, sharp details, sharp focus, elegant, highly detailed, illustration, by Jordan Grimmer and greg rutkowski and PiNe(パイネ) and 薯子Imoko and 香川悠作"
https://image.lexica.art/sm2/2f6a4443-0b5b-4f35-b3af-2e9800bb6fb1,"oil painting 1987 illustration of epic scene in a laboratory with 2 women attacked by monster, horror movie, Scary psycho killer monster, 80s scary horror illustration, Mk ultra, iron maiden, 80s Illustration of futuristic heavymetal band, monster, cybernetic prison, heavymetal art, judas priest, electrical storm, apple computer, electric lightning,"
https://image.lexica.art/sm2/895c48f3-91aa-4741-8aaa-af364e942a7b,"cube cutout of an isometric living room, 3d art, pastel colors, soft lighting, high detail, artstation, concept art, behance, ray tracing"
https://image.lexica.art/sm2/fc2b53b1-0d4e-4048-aab3-e11e428a8fc5,"Beautiful Hope Poster by Shepard Fairey. Gouache paint, perfect composition, sharp focus, smooth, rule of thirds, golden ratio., golden ratio, fake detail, trending pixiv fanbox, acrylic palette knife, style of makoto shinkai studio ghibli genshin impact james gilleard greg rutkowski chiho aoshima"
https://image.lexica.art/sm2/1d1074c5-cc5d-4c6a-858c-f17076299094,"Iisometric clean png pixel art game screenshot image of a cyberpunk themed marijuana city street, neo signage,  character in shop, decorated street, pixel art"
https://image.lexica.art/sm2/b9dc518c-2c26-4222-b514-5f5584085505,"interior of luxury condominium with minimalist furniture and lush house plants and abstract wall paintings | modern architecture by makoto shinkai, ilya kuvshinov, lois van baarle, rossdraws and frank lloyd wright"
https://image.lexica.art/sm2/21557a49-9823-4d76-ba8f-7e7bd214997f,"Realistic high definition fashion business in the Metarverse photo, amazing composition, astonishing detail, ancient Egypt decor, African models"
https://image.lexica.art/sm2/2756d511-c183-4481-8219-88a5291bb01f,Spider-Man on trial courtroom sketch
https://image.lexica.art/sm2/185096ab-ce87-46cd-83a1-f4292fa2f8fc,"""Picnic in Dolores Park San Francisco"" by Syd Mead, stunning detail, muted tones, high resolution"
https://image.lexica.art/sm2/60b5662b-531a-4561-bcf3-9800ae7bd4f8,"Kaori from akira wearing transparent raincoat, cyborg parts, rainy neo tokio photo shoot, cyberpunk"
https://image.lexica.art/sm2/778abc90-d485-408a-8cf3-48df8c62676f,Soft batman Bunny robot working on a smartphone
https://image.lexica.art/sm2/06589818-e4da-439a-b687-89c6771a3800,"mandalorian centered, space, desert, mountains, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, orange tones"
https://image.lexica.art/sm2/ebc5686e-9cc4-4ae4-a464-3e21dd30d596,"Rick and Morty, science fiction, retro cover, high details, intricate details, by vincent di fate, artgerm julie bell beeple, 60s, inking, vintage 60s print, screen print"
https://image.lexica.art/sm2/cf6c7446-1bb2-4c8d-bd99-7e605f067a4a,"Portrait of Elon Musk in a desolate space colony, by Anna Dittmann and Ilya Kuvshinov, Nikolay Makovsky, fantasy, high detail, elegant, digital painting, WLOP, natural light, vibrant, intricate, textured skin, highly detailed, artstation, sharp, focus, illustration, Nikolay Makovsky"
https://image.lexica.art/sm2/7b9de31d-08a8-469d-b1b9-9b63d6bb18c0,"New Year greeting card for the New Year 2023! A Christmas tree decorated with shiny Christmas toys and garlands. Underneath it are a variety of gifts sea, realism, smooth, trending on artstation, high quality, beautiful. Fun. Part vinage, part realism, part futurism.  8 k resolution, hyper detailed, d & d, character design, digital painting, trending on artstation, sharp focus, illustration, art by artgerm, viktoria gavrilenko, steve zheng, terry rogers"
https://image.lexica.art/sm2/d7ee262c-48ee-48e0-9fcb-0accf8c72769,"Kaori from akira wearing transparent raincoat, cyborg parts, rainy Neo Tokio photo shoot, cyberpunk"
https://image.lexica.art/sm2/71977860-48ac-467c-97d5-a2ac5dbc6901,Chopper
https://image.lexica.art/sm2/467ecc5e-6c1c-4ee8-9c41-b03fb5d25128,"Hyperdetailed cinematic portrait looking at a low angle with a 4 0 0 mm lens and bokeh under the dim lights of screens with advertising at a lone humanoid robot running down a city street, chappie"
https://image.lexica.art/sm2/5c20c80b-ea62-4b1f-b230-79d91ec064da,"transplant human heart, product photography, beautiful, gorgeous, masterpiece, artstation contest winner, high quality, perfect, sharp details"
https://image.lexica.art/sm2/00fca5da-3f05-4de2-9535-cadf9620e17c,Mushroom synthesizer spacesuit scuba diving ocean 1970 spy gun circuits shiva
https://image.lexica.art/sm2/a09520e9-a5f6-4180-8f36-051f0d46fb9b,peacock full color painting
https://image.lexica.art/sm2/3ea1a207-e183-4cc1-919f-f4258dd11c59,"A beautiful animated Rabbit, with halo and snorlax characteristics, with animated pokemon design, also with characteristics of a twitch vtuber. Cute and adorable cartoon, it muñequito, baby, juguetes, dreamlike, surrealism, super cute, trending on artstation. Halo helmet in 3d animation"
https://image.lexica.art/sm2/d27564ce-5e4f-40bc-8c69-2f2b7cccc36e,"Space commander woman sitting on throne, muted color, 4K resolution, art by kilian eng, art by Philippe Druillet"
https://image.lexica.art/sm2/e3ddc6f3-deb5-475b-bc3a-66b0143ca1d2,coloring page for teen mermaid clean line art detailed white space for coloring mermaid sitting on a beach --ar 2:3
https://image.lexica.art/sm2/1b25f998-c0bc-4fe9-9cea-dd628d3138e1,"Woody from Toy Story in Read Dead Redemption 2 style no text, sharp details, sharp focus, elegant, highly detailed, illustration"
https://image.lexica.art/sm2/301049e1-9580-4e3b-8d0d-2f9a00e82db5,"clown at the circus, low color contrast, 8k, looks like a photo."
https://image.lexica.art/sm2/8f06cc70-04de-4791-ba59-5bc4b8cb9ed1,"project management, cyberpunk"
https://image.lexica.art/sm2/621b3918-0b3c-4a2a-99f9-67b911b23eca,"In the style of 90's vintage, person on a concrete like the side walk lower body is on the lower ground, detailed art, fine line art 90’s vintage anime"
https://image.lexica.art/sm2/5e3a7c9b-e890-4975-9342-4b6898fed2c6,portrait of a humanoid Belgian malinois dressed as a solider
https://image.lexica.art/sm2/f0ce3cfb-3d5a-43a1-8b52-304a2a65ac6b,"lofi Anime Girl is programming at a computer, cozy, by makoto shinkai and ghibli studio, dramatic lighting, highly detailed, incredible quality, trending on artstation, masterpiece, 8k"
https://image.lexica.art/sm2/3986c526-504f-453d-bbc4-6df29ee5569d,Kitten playing nintendo switch
https://image.lexica.art/sm2/ca67d58b-9774-466e-ae63-f6c6a26195fb,A cute adorable baby phoenix made of crystal ball with low poly eye's highly detailed intricated concept art trending artstation 8k
https://image.lexica.art/sm2/bbfa6b44-47ea-484c-91fc-d0f61e123513,"90s anime vintage anime a horror junji ito hip hop girl bring akai mpc 3000 at shibuya city full swirl full line art splash cloud background with lush vegetation, at night with a giant white dragon melting flying in the air, stunning abstraction at birth by moebius art line style. by james jean and shusei nagaoka, acrylic on canvas, surrealism, neoclassicism, renaissance, hyper realistic, outline detail, line art, ultra detailed, cell shaded, 8k. minimalism"
https://image.lexica.art/sm2/2fc2751e-17ff-433e-8965-0631a4201630,"An 8k resolution matte painting of black children playing with orbs of light in a ghetto in futuristic heaven with vibrant flowers and a magical space gate made of gold, by greg rutkowski and beeple. neon, volumetric lighting,"
https://image.lexica.art/sm2/426a8409-2f42-4562-85e5-770bf13a1b80,iOS app icon design of a skeuomorphic microphone icon. Trending on Behance. C4D render
https://image.lexica.art/sm2/dcdad5cd-5842-4542-98cb-4475639a7d1b,"A cute adorable baby phoenix made of crystal ball with low poly eyes, highly detailed, intricate concept art, trending on Artstation, 8K."
https://image.lexica.art/sm2/dc249138-f930-48b6-aa83-fad141a550ca,"interior of luxury condominium with minimalist furniture and lush house plants and abstract wall paintings | modern architecture by makoto shinkai, ilya kuvshinov, lois van baarle, rossdraws and frank lloyd wright"
https://image.lexica.art/sm2/9649c9f2-2688-46db-b19b-2d57b9d11b37,"maximalist chaotic Lombard Street San Francisco, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/0be192a5-0bbb-408d-9787-ad1ab52afd0a,"Vintage 90's anime style environmental wise shot. cluttered 7/11 interior; a woman wearing streetwear; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi, colors, neon lights. line art. Environmental art."
https://image.lexica.art/sm2/ebcf6fd6-2fa6-4bd4-b27b-8d94385bf83c,"Landscape hills horses firs, villages, digital art"
